message_id,po_number,item_number,supplier_id,direction,subject,body,sent_date,received_date,sentiment,extracted_commit_date,extracted_qty,source_system
MSG000000919,4500000316,00060,S100027,OUTBOUND,PO 4500000316 Item 00060 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-20,,urgent,2026-07-01,0,GMAIL
MSG000000920,4500000317,00010,S100037,OUTBOUND,PO 4500000317 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-23,,urgent,2026-08-10,642,OUTLOOK
MSG000000921,4500000317,00020,S100037,INBOUND,PO 4500000317 Item 00020 - Partial,Supplier response received; details require buyer review.,2026-05-24,2026-05-21,neutral,2026-06-18,286,REGRELLO
MSG000000922,4500000318,00020,S100022,OUTBOUND,PO 4500000318 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-22,,urgent,2026-03-29,0,GMAIL
MSG000000923,4500000318,00030,S100022,OUTBOUND,PO 4500000318 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-15,,positive,2026-05-22,8,REGRELLO
MSG000000924,4500000318,00040,S100022,INBOUND,PO 4500000318 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-22,2026-05-20,negative,2026-05-05,32,GMAIL
MSG000000925,4500000319,00010,S100043,INBOUND,PO 4500000319 Item 00010 - Price Dispute,Supplier response received; details require buyer review.,2026-05-17,2026-05-28,positive,2026-06-02,231,REGRELLO
MSG000000926,4500000319,00020,S100043,OUTBOUND,PO 4500000319 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-17,,concerned,2026-05-03,630,GMAIL
MSG000000927,4500000319,00030,S100043,OUTBOUND,PO 4500000319 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-17,,urgent,2026-06-07,0,GMAIL
MSG000000928,4500000320,00030,S100011,INBOUND,PO 4500000320 Item 00030 - Promised Late,Supplier advised revised delivery date of 2026-08-14 due to capacity constraints.,2026-05-27,2026-05-16,concerned,2026-08-14,276,REGRELLO
MSG000000929,4500000320,00040,S100011,OUTBOUND,PO 4500000320 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-19,,positive,2026-08-24,1650,REGRELLO
MSG000000930,4500000321,00010,S100003,INBOUND,PO 4500000321 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-25,2026-05-14,positive,2026-04-20,8,REGRELLO
MSG000000931,4500000321,00020,S100003,OUTBOUND,PO 4500000321 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-28,,urgent,2026-06-12,0,OUTLOOK
MSG000000932,4500000321,00030,S100003,INBOUND,PO 4500000321 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-24,2026-05-27,negative,2026-05-17,76,OUTLOOK
MSG000000933,4500000321,00040,S100003,INBOUND,PO 4500000321 Item 00040 - Partial,Supplier response received; details require buyer review.,2026-05-21,2026-05-27,positive,2026-05-26,27,PORTAL
MSG000000934,4500000321,00050,S100003,INBOUND,PO 4500000321 Item 00050 - Promised Late,Supplier advised revised delivery date of 2026-07-14 due to capacity constraints.,2026-05-28,2026-05-20,concerned,2026-07-14,283,OUTLOOK
MSG000000935,4500000321,00060,S100003,OUTBOUND,PO 4500000321 Item 00060 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-16,,urgent,2026-05-09,0,GMAIL
MSG000000936,4500000321,00070,S100003,OUTBOUND,PO 4500000321 Item 00070 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-17,,urgent,2026-05-30,0,PORTAL
MSG000000937,4500000322,00010,S100010,INBOUND,PO 4500000322 Item 00010 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-13,2026-05-22,negative,,719,GMAIL
MSG000000938,4500000322,00030,S100010,OUTBOUND,PO 4500000322 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-23,,urgent,2026-06-01,0,REGRELLO
MSG000000939,4500000322,00050,S100010,INBOUND,PO 4500000322 Item 00050 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-17,2026-05-24,negative,,221,REGRELLO
MSG000000940,4500000323,00010,S100027,OUTBOUND,PO 4500000323 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-17,,positive,2026-06-10,1707,GMAIL
MSG000000941,4500000323,00030,S100027,INBOUND,PO 4500000323 Item 00030 - Price Dispute,Supplier response received; details require buyer review.,2026-05-15,2026-05-13,urgent,2026-06-02,26,OUTLOOK
MSG000000942,4500000323,00040,S100027,INBOUND,PO 4500000323 Item 00040 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-18,2026-05-18,negative,,4,OUTLOOK
MSG000000943,4500000323,00050,S100027,INBOUND,PO 4500000323 Item 00050 - Partial,Supplier response received; details require buyer review.,2026-05-16,2026-05-22,negative,2026-05-18,177,OUTLOOK
MSG000000944,4500000323,00060,S100027,OUTBOUND,PO 4500000323 Item 00060 - Acknowledged,Supplier response received; details require buyer review.,2026-05-22,,negative,2026-06-03,725,OUTLOOK
MSG000000945,4500000324,00010,S100009,OUTBOUND,PO 4500000324 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-25,,urgent,2026-05-18,0,PORTAL
MSG000000946,4500000324,00050,S100009,OUTBOUND,PO 4500000324 Item 00050 - Partial,Supplier response received; details require buyer review.,2026-05-15,,neutral,2026-03-22,192,PORTAL
MSG000000947,4500000325,00040,S100002,OUTBOUND,PO 4500000325 Item 00040 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-13,,urgent,2026-06-11,0,PORTAL
MSG000000948,4500000326,00010,S100034,OUTBOUND,PO 4500000326 Item 00010 - Price Dispute,Supplier response received; details require buyer review.,2026-05-26,,concerned,2026-06-07,38,REGRELLO
MSG000000949,4500000327,00010,S100020,OUTBOUND,PO 4500000327 Item 00010 - Price Dispute,Supplier response received; details require buyer review.,2026-05-25,,positive,2026-04-15,29,REGRELLO
MSG000000950,4500000327,00030,S100020,OUTBOUND,PO 4500000327 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-18,,urgent,2026-04-18,0,REGRELLO
MSG000000951,4500000327,00040,S100020,INBOUND,PO 4500000327 Item 00040 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-25,2026-05-22,negative,,81,GMAIL
MSG000000952,4500000328,00010,S100024,OUTBOUND,PO 4500000328 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-24,,urgent,2026-08-14,4,PORTAL
MSG000000953,4500000328,00030,S100024,INBOUND,PO 4500000328 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-14,2026-05-23,neutral,2026-07-02,20,REGRELLO
MSG000000954,4500000329,00020,S100005,INBOUND,PO 4500000329 Item 00020 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-15,2026-05-17,negative,,9,PORTAL
MSG000000955,4500000329,00030,S100005,INBOUND,PO 4500000329 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-19,2026-05-26,negative,2026-07-08,445,PORTAL
MSG000000956,4500000329,00040,S100005,INBOUND,PO 4500000329 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-23,2026-05-21,positive,2026-07-07,14,OUTLOOK
MSG000000957,4500000330,00010,S100048,INBOUND,PO 4500000330 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-26,2026-05-28,positive,2026-06-26,15,PORTAL
MSG000000958,4500000330,00020,S100048,OUTBOUND,PO 4500000330 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-28,,urgent,2026-07-30,0,PORTAL
MSG000000959,4500000330,00030,S100048,INBOUND,PO 4500000330 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-14,2026-05-15,positive,2026-07-23,5,PORTAL
MSG000000960,4500000331,00020,S100019,INBOUND,PO 4500000331 Item 00020 - Partial,Supplier response received; details require buyer review.,2026-05-24,2026-05-13,negative,2026-03-19,361,PORTAL
MSG000000961,4500000331,00030,S100019,INBOUND,PO 4500000331 Item 00030 - Promised Late,Supplier advised revised delivery date of 2026-05-13 due to capacity constraints.,2026-05-17,2026-05-13,concerned,2026-05-13,1838,GMAIL
MSG000000962,4500000331,00050,S100019,OUTBOUND,PO 4500000331 Item 00050 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-17,,urgent,2026-03-03,0,REGRELLO
MSG000000963,4500000332,00010,S100033,OUTBOUND,PO 4500000332 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-24,,urgent,2026-05-16,466,REGRELLO
MSG000000964,4500000332,00020,S100033,OUTBOUND,PO 4500000332 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-16,,concerned,2026-05-12,30,REGRELLO
MSG000000965,4500000332,00030,S100033,INBOUND,PO 4500000332 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-15,2026-05-26,urgent,2026-06-09,36,GMAIL
MSG000000966,4500000332,00040,S100033,INBOUND,PO 4500000332 Item 00040 - Promised Late,Supplier advised revised delivery date of 2026-06-19 due to capacity constraints.,2026-05-19,2026-05-16,concerned,2026-06-19,49,OUTLOOK
MSG000000967,4500000332,00050,S100033,INBOUND,PO 4500000332 Item 00050 - Partial,Supplier response received; details require buyer review.,2026-05-20,2026-05-21,negative,2026-06-21,1049,REGRELLO
MSG000000968,4500000333,00010,S100038,OUTBOUND,PO 4500000333 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-20,,urgent,2026-05-12,0,OUTLOOK
MSG000000969,4500000333,00020,S100038,OUTBOUND,PO 4500000333 Item 00020 - Partial,Supplier response received; details require buyer review.,2026-05-20,,negative,2026-04-08,353,GMAIL
MSG000000970,4500000334,00010,S100036,INBOUND,PO 4500000334 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-13,2026-05-18,urgent,2026-08-14,118,PORTAL
MSG000000971,4500000335,00020,S100017,INBOUND,PO 4500000335 Item 00020 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-26,2026-05-23,neutral,2026-04-28,523,PORTAL
MSG000000972,4500000336,00020,S100008,OUTBOUND,PO 4500000336 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-28,,urgent,2026-07-09,0,REGRELLO
MSG000000973,4500000336,00030,S100008,INBOUND,PO 4500000336 Item 00030 - Partial,Supplier response received; details require buyer review.,2026-05-16,2026-05-28,concerned,2026-07-25,847,PORTAL
MSG000000974,4500000336,00040,S100008,INBOUND,PO 4500000336 Item 00040 - Promised Late,Supplier advised revised delivery date of 2026-07-28 due to capacity constraints.,2026-05-26,2026-05-14,concerned,2026-07-28,1747,REGRELLO
MSG000000975,4500000337,00010,S100049,INBOUND,PO 4500000337 Item 00010 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-24,2026-05-14,urgent,2026-06-12,23,GMAIL
MSG000000976,4500000338,00010,S100034,INBOUND,PO 4500000338 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-04-27 due to capacity constraints.,2026-05-16,2026-05-17,concerned,2026-04-27,97,OUTLOOK
MSG000000977,4500000339,00010,S100016,OUTBOUND,PO 4500000339 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-14,,positive,2026-06-09,104,OUTLOOK
MSG000000978,4500000339,00020,S100016,OUTBOUND,PO 4500000339 Item 00020 - Partial,Supplier response received; details require buyer review.,2026-05-25,,neutral,2026-06-21,456,REGRELLO
MSG000000979,4500000340,00030,S100005,OUTBOUND,PO 4500000340 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-21,,urgent,2026-02-22,0,GMAIL
MSG000000980,4500000342,00010,S100048,INBOUND,PO 4500000342 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-07-03 due to capacity constraints.,2026-05-15,2026-05-21,concerned,2026-07-03,27,GMAIL
MSG000000981,4500000343,00010,S100035,OUTBOUND,PO 4500000343 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-16,,urgent,2026-06-03,0,OUTLOOK
MSG000000982,4500000344,00010,S100020,INBOUND,PO 4500000344 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-06-30 due to capacity constraints.,2026-05-20,2026-05-25,concerned,2026-06-30,122,PORTAL
MSG000000983,4500000344,00030,S100020,INBOUND,PO 4500000344 Item 00030 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-25,2026-05-28,positive,2026-05-19,979,GMAIL
MSG000000984,4500000345,00010,S100018,OUTBOUND,PO 4500000345 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-18,,concerned,2026-05-26,558,REGRELLO
MSG000000985,4500000345,00030,S100018,INBOUND,PO 4500000345 Item 00030 - Promised Late,Supplier advised revised delivery date of 2026-06-15 due to capacity constraints.,2026-05-26,2026-05-22,concerned,2026-06-15,9,REGRELLO
MSG000000986,4500000345,00040,S100018,OUTBOUND,PO 4500000345 Item 00040 - Partial,Supplier response received; details require buyer review.,2026-05-28,,positive,2026-04-21,100,OUTLOOK
MSG000000987,4500000345,00050,S100018,OUTBOUND,PO 4500000345 Item 00050 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-20,,urgent,2026-06-07,0,REGRELLO
MSG000000988,4500000345,00060,S100018,INBOUND,PO 4500000345 Item 00060 - Promised Late,Supplier advised revised delivery date of 2026-04-30 due to capacity constraints.,2026-05-21,2026-05-24,concerned,2026-04-30,26,PORTAL
MSG000000989,4500000346,00010,S100030,OUTBOUND,PO 4500000346 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-26,,urgent,2026-05-20,0,REGRELLO
MSG000000990,4500000346,00020,S100030,INBOUND,PO 4500000346 Item 00020 - Promised Late,Supplier advised revised delivery date of 2026-05-13 due to capacity constraints.,2026-05-19,2026-05-27,concerned,2026-05-13,16,REGRELLO
MSG000000991,4500000347,00010,S100042,INBOUND,PO 4500000347 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-09-05 due to capacity constraints.,2026-05-19,2026-05-18,concerned,2026-09-05,131,REGRELLO
MSG000000992,4500000348,00010,S100045,OUTBOUND,PO 4500000348 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-24,,positive,2026-06-08,10,OUTLOOK
MSG000000993,4500000348,00030,S100045,OUTBOUND,PO 4500000348 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-25,,concerned,2026-04-26,663,REGRELLO
MSG000000994,4500000348,00040,S100045,OUTBOUND,PO 4500000348 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-19,,negative,2026-06-04,2208,GMAIL
MSG000000995,4500000349,00010,S100010,OUTBOUND,PO 4500000349 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-26,,concerned,2026-07-24,7,OUTLOOK
MSG000000996,4500000349,00020,S100010,OUTBOUND,PO 4500000349 Item 00020 - Price Dispute,Supplier response received; details require buyer review.,2026-05-19,,concerned,2026-07-04,412,GMAIL
MSG000000997,4500000349,00040,S100010,OUTBOUND,PO 4500000349 Item 00040 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-14,,positive,2026-07-07,137,PORTAL
MSG000000998,4500000349,00050,S100010,INBOUND,PO 4500000349 Item 00050 - Price Dispute,Supplier response received; details require buyer review.,2026-05-25,2026-05-25,negative,2026-08-20,33,PORTAL
MSG000000999,4500000349,00060,S100010,OUTBOUND,PO 4500000349 Item 00060 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-16,,urgent,2026-08-16,0,REGRELLO
MSG000001000,4500000350,00020,S100045,INBOUND,PO 4500000350 Item 00020 - Promised Late,Supplier advised revised delivery date of 2026-05-31 due to capacity constraints.,2026-05-28,2026-05-13,concerned,2026-05-31,1924,OUTLOOK
MSG000001001,4500000350,00030,S100045,INBOUND,PO 4500000350 Item 00030 - Promised Late,Supplier advised revised delivery date of 2026-07-03 due to capacity constraints.,2026-05-24,2026-05-27,concerned,2026-07-03,232,OUTLOOK
MSG000001002,4500000350,00040,S100045,OUTBOUND,PO 4500000350 Item 00040 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-26,,urgent,2026-06-03,0,PORTAL
