po_number,item_number,material_id,material_description,plant,storage_location,order_qty,uom,net_price,price_unit,item_value,delivery_date,item_category,account_assignment_category,deletion_flag,delivery_completed_flag,invoice_receipt_flag,goods_receipt_flag
4500000293,00070,M500265,Voltage Regulator C-874,MTY1,0001,50,EA,9.39,1,469.63,2026-07-20,STANDARD,F,N,N,Y,Y
4500000294,00010,M500208,Connector B-433,DAL1,0002,3000,EA,9.42,1,28246.37,2026-07-28,SUBCON,K,N,Y,Y,Y
4500000295,00010,M500196,Pallet Kit A-376,DAL1,0002,1000,EA,13.67,1,13666.97,2026-04-06,SUBCON,F,Y,N,Y,Y
4500000295,00020,M500184,Bracket Lite-940,MTY1,0001,20,EA,23.74,1,474.71,2026-05-31,SUBCON,K,N,N,Y,Y
4500000296,00010,M500127,Label Set X-389,AUS1,0001,1000,EA,5.75,1,5745.88,2026-07-05,SUBCON,F,N,N,Y,Y
4500000296,00020,M500296,MOSFET X-181,AUS1,0001,750,EA,2.85,1,2136.73,2026-06-22,CONSIGNMENT,,N,N,Y,Y
4500000297,00010,M500257,Microcontroller B-449,MTY1,REC1,4000,EA,3.90,1,15593.42,2026-03-05,CONSIGNMENT,K,N,N,Y,Y
4500000297,00020,M500299,Standoff C-665,PHX1,0001,2000,EA,2.25,1,4491.56,2026-04-03,STANDARD,,N,Y,Y,Y
4500000298,00010,M500158,Label Set B-375,PHX1,0001,60,EA,12.43,1,745.54,2026-06-21,CONSIGNMENT,F,Y,N,Y,Y
4500000298,00020,M500293,Sensor IC C-241,MTY1,0001,100,EA,1.46,1,145.67,2026-05-18,STANDARD,,N,Y,N,Y
4500000298,00030,M500223,Pallet Kit A-841,KCH1,0001,100,EA,4.16,1,415.96,2026-04-30,STANDARD,F,N,N,Y,Y
4500000299,00010,M500008,Motor Assembly X-524,KCH1,REC1,200,EA,16.77,1,3353.40,2026-03-30,STANDARD,K,N,N,Y,Y
4500000299,00020,M500204,Driver IC X-812,PHX1,0001,500,EA,73.25,1,36623.67,2026-02-22,CONSIGNMENT,,N,N,Y,Y
4500000299,00030,M500219,Sensor IC C-436,DAL1,0001,100,EA,15.68,1,1568.14,2026-02-21,STANDARD,K,N,N,Y,Y
4500000300,00010,M500127,Label Set X-389,PHX1,0001,2000,EA,4.82,1,9646.55,2026-08-04,CONSIGNMENT,K,N,Y,Y,Y
4500000300,00020,M500259,Connector C-752,PHX1,BLK1,150,EA,21.14,1,3170.54,2026-06-14,STANDARD,,N,N,Y,Y
4500000300,00030,M500177,Connector A-656,KCH1,0001,250,EA,3.63,1,906.37,2026-07-12,STANDARD,F,N,N,Y,Y
4500000300,00040,M500088,Interface PCB B-613,AUS1,0002,20,EA,6.45,1,129.06,2026-06-07,STANDARD,,Y,N,Y,Y
4500000300,00050,M500121,Power Cable C-148,DAL1,0002,80,EA,15.90,1,1271.86,2026-06-03,STANDARD,F,N,N,Y,Y
4500000300,00060,M500233,Fan Module A-874,KCH1,0001,750,EA,0.90,1,671.64,2026-08-12,CONSIGNMENT,,N,N,Y,Y
4500000300,00070,M500057,Sensor IC C-737,PHX1,0001,2000,EA,1.45,1,2906.95,2026-06-23,STANDARD,,N,N,Y,Y
4500000301,00010,M500095,Sensor IC Lite-863,KCH1,0001,500,EA,4.48,1,2239.56,2026-03-31,SUBCON,,N,N,Y,Y
4500000301,00020,M500046,Backplane X-452,DAL1,0002,200,EA,0.80,1,159.41,2026-04-18,CONSIGNMENT,K,N,N,Y,Y
4500000301,00030,M500066,Heat Sink A-302,KCH1,0001,20,EA,6.24,1,124.88,2026-04-21,STANDARD,,N,N,Y,N
4500000301,00040,M500209,Cleaning Kit X-850,AUS1,QI01,100,EA,10.15,1,1014.81,2026-05-05,CONSIGNMENT,,N,N,Y,Y
4500000301,00050,M500202,Motor Assembly B-188,KCH1,0001,150,EA,26.61,1,3991.37,2026-03-27,SUBCON,,N,N,N,Y
4500000301,00060,M500045,Gloves X-975,MTY1,0002,60,EA,4.12,1,247.16,2026-03-15,STANDARD,,N,Y,Y,Y
4500000302,00010,M500291,Gloves Pro-407,PHX1,0001,250,EA,55.07,1,13766.71,2026-03-04,SUBCON,F,N,Y,Y,Y
4500000302,00020,M500116,Driver IC B-117,PHX1,0001,2000,EA,19.52,1,39041.10,2026-02-10,STANDARD,F,N,N,Y,Y
4500000302,00030,M500071,Standoff A-535,PHX1,0002,2000,EA,36.69,1,73375.94,2026-04-24,CONSIGNMENT,F,N,N,Y,N
4500000302,00040,M500131,Memory Chip A-219,MTY1,0001,2000,EA,9.48,1,18954.52,2026-04-20,STANDARD,K,Y,Y,N,Y
4500000302,00050,M500204,Driver IC X-812,PHX1,0001,750,EA,75.82,1,56865.65,2026-04-14,CONSIGNMENT,F,N,N,Y,Y
4500000302,00060,M500041,Driver IC B-606,DAL1,REC1,750,EA,2.57,1,1929.76,2026-04-10,SUBCON,F,N,N,N,Y
4500000302,00070,M500008,Motor Assembly X-524,KCH1,BLK1,3000,EA,13.07,1,39200.91,2026-02-15,STANDARD,K,N,N,Y,Y
4500000303,00010,M500281,Fan Module X-875,PHX1,0001,20,EA,12.22,1,244.30,2026-06-25,SUBCON,F,N,N,Y,Y
4500000303,00020,M500038,Power Board Lite-502,PHX1,0001,100,EA,92.34,1,9234.18,2026-06-29,CONSIGNMENT,F,N,N,Y,Y
4500000303,00030,M500155,Interface PCB C-348,AUS1,0001,1000,EA,13.28,1,13283.56,2026-06-01,STANDARD,K,N,N,Y,Y
4500000303,00040,M500149,Pallet Kit Lite-933,AUS1,0001,30,EA,18.15,1,544.62,2026-08-03,CONSIGNMENT,F,N,N,Y,Y
4500000303,00050,M500030,Power Board C-420,PHX1,0001,100,EA,68.49,1,6848.58,2026-07-15,STANDARD,F,N,N,Y,Y
4500000303,00060,M500172,RF Board B-427,DAL1,0001,500,EA,4.25,1,2124.80,2026-06-01,CONSIGNMENT,K,N,N,Y,Y
4500000304,00010,M500083,Harness C-326,KCH1,0001,400,M,16.26,1,6502.43,2026-05-28,CONSIGNMENT,F,N,N,Y,Y
4500000304,00020,M500204,Driver IC X-812,PHX1,0001,10,EA,97.63,1,976.28,2026-06-30,SUBCON,,N,N,Y,Y
4500000305,00010,M500048,Foam Insert B-562,MTY1,0001,250,EA,2.92,1,730.02,2026-02-26,CONSIGNMENT,,N,N,Y,Y
4500000305,00020,M500003,RF Board B-305,AUS1,0001,100,EA,0.45,1,44.56,2026-04-24,SUBCON,K,N,Y,Y,N
4500000305,00030,M500034,Cleaning Kit X-421,AUS1,0001,3000,EA,13.27,1,39815.04,2026-03-27,CONSIGNMENT,K,N,N,Y,Y
4500000306,00010,M500057,Sensor IC C-737,AUS1,0001,750,EA,1.67,1,1253.01,2026-05-24,CONSIGNMENT,F,Y,N,Y,Y
4500000306,00020,M500196,Pallet Kit A-376,DAL1,0001,3000,EA,13.52,1,40550.83,2026-03-21,STANDARD,F,N,Y,Y,Y
4500000306,00030,M500036,Power IC Lite-928,PHX1,REC1,2000,EA,0.87,1,1747.29,2026-05-03,SUBCON,,N,Y,Y,Y
4500000306,00040,M500093,Power Cable X-723,AUS1,0001,60,EA,10.53,1,631.56,2026-04-30,STANDARD,K,Y,N,Y,N
4500000307,00010,M500273,Bracket A-154,AUS1,0001,500,EA,2.22,1,1110.65,2026-08-11,STANDARD,,N,N,Y,Y
4500000307,00020,M500273,Bracket A-154,AUS1,0001,60,EA,2.76,1,165.48,2026-07-03,CONSIGNMENT,K,N,N,Y,Y
4500000307,00030,M500109,Driver IC A-809,AUS1,0002,1000,EA,1.55,1,1546.71,2026-07-14,CONSIGNMENT,K,N,N,Y,Y
4500000307,00040,M500288,Carton X-239,KCH1,0001,500,EA,8.09,1,4044.91,2026-08-09,STANDARD,,N,Y,Y,Y
4500000308,00010,M500251,Label Set A-720,PHX1,0001,40,EA,2.87,1,114.75,2026-05-05,STANDARD,K,N,N,Y,Y
4500000309,00010,M500165,Heat Sink Pro-651,PHX1,REC1,60,EA,5.99,1,359.13,2026-04-18,STANDARD,,Y,Y,N,Y
4500000309,00020,M500131,Memory Chip A-219,KCH1,0001,1500,EA,10.07,1,15099.02,2026-05-11,SUBCON,,N,N,Y,Y
4500000310,00010,M500175,Interface PCB Pro-221,DAL1,0001,1000,EA,0.88,1,883.40,2026-04-08,CONSIGNMENT,F,N,N,Y,Y
4500000311,00010,M500193,Switch C-891,AUS1,0002,2000,EA,24.50,1,48994.78,2026-04-06,CONSIGNMENT,,N,N,N,Y
4500000311,00020,M500063,Foam Insert X-656,PHX1,0001,250,EA,5.16,1,1290.11,2026-04-17,CONSIGNMENT,,N,N,Y,N
4500000312,00010,M500218,Backplane A-346,PHX1,0002,3000,EA,10.06,1,30184.94,2026-05-27,CONSIGNMENT,K,N,N,Y,Y
4500000312,00020,M500239,Relay C-469,PHX1,0001,20,EA,0.80,1,15.94,2026-04-15,STANDARD,F,N,Y,Y,Y
4500000312,00030,M500037,Fan Module X-271,KCH1,0001,1000,EA,1.67,1,1667.33,2026-04-19,CONSIGNMENT,F,N,Y,Y,Y
4500000312,00040,M500076,Power Board Pro-234,AUS1,QI01,30,EA,19.78,1,593.47,2026-05-24,SUBCON,K,N,N,Y,Y
4500000313,00010,M500056,Power Board A-492,KCH1,0001,10,EA,21.90,1,219.02,2026-06-05,SUBCON,,N,N,Y,Y
4500000313,00020,M500171,Power IC Lite-353,KCH1,0001,250,EA,9.64,1,2409.08,2026-06-16,SUBCON,,N,N,Y,Y
4500000313,00030,M500120,Carton Lite-449,MTY1,0002,200,EA,4.98,1,995.17,2026-06-05,SUBCON,,N,N,Y,Y
4500000313,00040,M500060,Driver IC X-320,MTY1,0002,400,EA,51.44,1,20576.66,2026-08-01,STANDARD,K,N,N,Y,Y
4500000313,00050,M500205,Label Set Lite-350,PHX1,0002,100,EA,0.38,1,37.65,2026-06-22,CONSIGNMENT,,N,N,N,Y
4500000314,00010,M500214,Control Board B-746,AUS1,BLK1,20,EA,2.43,1,48.50,2026-05-27,SUBCON,,N,N,Y,Y
4500000314,00020,M500059,Memory Chip C-346,PHX1,0002,60,EA,2.71,1,162.77,2026-04-05,STANDARD,,N,N,Y,Y
4500000315,00010,M500211,Label Set B-388,KCH1,0002,40,EA,33.89,1,1355.43,2026-06-08,SUBCON,K,N,N,Y,Y
4500000315,00020,M500250,Lubricant A-724,AUS1,0001,300,EA,6.10,1,1829.45,2026-07-10,SUBCON,,N,N,Y,Y
4500000315,00030,M500091,Washer B-283,AUS1,0001,40,EA,9.15,1,365.90,2026-08-17,SUBCON,F,N,N,Y,Y
4500000316,00010,M500236,Harness Lite-177,DAL1,0002,1000,M,65.48,1,65479.83,2026-06-28,STANDARD,F,N,N,Y,Y
4500000316,00020,M500096,Power Board Lite-876,MTY1,0001,200,EA,15.25,1,3050.90,2026-05-03,SUBCON,K,N,Y,Y,Y
4500000316,00030,M500166,Backplane A-800,DAL1,0002,500,EA,6.50,1,3250.89,2026-07-01,STANDARD,,N,N,Y,Y
4500000316,00040,M500013,Foam Insert C-153,MTY1,0001,400,EA,20.45,1,8178.24,2026-05-12,CONSIGNMENT,,N,N,Y,Y
4500000316,00050,M500187,Label Set X-316,PHX1,0001,200,EA,2.24,1,447.00,2026-05-26,SUBCON,F,N,N,Y,Y
4500000316,00060,M500113,Mount Plate C-495,PHX1,0001,1000,EA,23.99,1,23986.31,2026-07-01,CONSIGNMENT,,Y,N,Y,Y
4500000317,00010,M500197,Power IC Lite-954,MTY1,0001,1000,EA,36.27,1,36270.86,2026-08-10,CONSIGNMENT,,N,N,N,Y
4500000317,00020,M500201,Relay A-972,DAL1,0001,500,EA,6.32,1,3159.23,2026-06-18,STANDARD,F,Y,N,Y,Y
4500000318,00010,M500068,Driver IC X-337,AUS1,0002,1000,EA,5.68,1,5676.93,2026-04-03,STANDARD,F,N,N,Y,Y
4500000318,00020,M500126,Bolt Lite-317,KCH1,0001,200,EA,2.28,1,456.46,2026-03-29,STANDARD,K,N,N,Y,N
4500000318,00030,M500275,Foam Insert B-944,AUS1,0001,10,EA,13.73,1,137.35,2026-05-22,SUBCON,,N,N,Y,Y
4500000318,00040,M500262,Microcontroller X-787,KCH1,REC1,50,EA,2.76,1,137.90,2026-05-05,CONSIGNMENT,K,N,N,Y,Y
4500000318,00050,M500126,Bolt Lite-317,KCH1,0001,500,EA,2.62,1,1308.78,2026-05-07,STANDARD,F,N,N,Y,Y
4500000319,00010,M500265,Voltage Regulator C-874,DAL1,REC1,500,EA,13.26,1,6628.15,2026-06-02,STANDARD,,Y,N,Y,Y
4500000319,00020,M500132,Power Cable Pro-973,AUS1,0001,1000,EA,11.94,1,11940.45,2026-05-03,STANDARD,,N,N,Y,Y
4500000319,00030,M500229,Bolt X-906,KCH1,0001,4000,EA,4.40,1,17589.80,2026-06-07,STANDARD,F,N,N,Y,Y
4500000320,00010,M500133,Carton Pro-142,MTY1,0001,1000,EA,37.32,1,37318.46,2026-06-29,SUBCON,F,N,Y,Y,Y
4500000320,00020,M500142,Control Board Lite-794,DAL1,REC1,3000,EA,19.47,1,58405.23,2026-06-10,CONSIGNMENT,F,N,N,Y,Y
4500000320,00030,M500016,MOSFET C-379,PHX1,0001,500,EA,5.92,1,2958.97,2026-08-09,SUBCON,K,N,N,Y,Y
4500000320,00040,M500181,Voltage Regulator Pro-111,AUS1,QI01,2000,EA,19.71,1,39418.46,2026-08-24,CONSIGNMENT,,N,N,Y,Y
4500000320,00050,M500217,Power IC Lite-672,PHX1,0001,20,EA,35.00,1,700.03,2026-07-04,CONSIGNMENT,K,N,N,Y,Y
4500000321,00010,M500271,Label Set B-345,DAL1,0002,20,EA,4.30,1,86.08,2026-04-20,SUBCON,K,N,Y,Y,N
4500000321,00020,M500264,Microcontroller A-821,DAL1,0001,200,EA,1.99,1,397.21,2026-06-12,CONSIGNMENT,,N,N,Y,Y
4500000321,00030,M500155,Interface PCB C-348,DAL1,0001,80,EA,15.58,1,1246.07,2026-05-17,STANDARD,K,N,Y,Y,Y
4500000321,00040,M500118,Power IC X-218,AUS1,REC1,50,EA,3.84,1,191.99,2026-05-26,CONSIGNMENT,K,N,N,Y,Y
4500000321,00050,M500267,MOSFET A-461,AUS1,0001,300,EA,7.24,1,2171.76,2026-06-16,CONSIGNMENT,F,N,N,Y,Y
4500000321,00060,M500077,Label Set A-521,DAL1,0001,200,EA,10.25,1,2050.65,2026-05-09,CONSIGNMENT,,N,N,Y,Y
4500000321,00070,M500274,Nut Lite-590,AUS1,0001,200,EA,91.50,1,18300.21,2026-05-30,CONSIGNMENT,K,N,N,Y,Y
4500000322,00010,M500211,Label Set B-388,PHX1,0002,750,EA,36.44,1,27330.10,2026-08-07,STANDARD,F,N,Y,N,Y
4500000322,00020,M500276,Harness B-124,MTY1,0001,40,M,5.77,1,230.82,2026-07-28,CONSIGNMENT,,N,N,Y,Y
4500000322,00030,M500180,Control Board C-213,AUS1,0001,3000,EA,135.29,1,405867.85,2026-06-01,CONSIGNMENT,K,N,N,Y,Y
4500000322,00040,M500273,Bracket A-154,MTY1,0001,200,EA,2.55,1,510.86,2026-07-02,STANDARD,F,N,N,Y,Y
4500000322,00050,M500015,Power IC A-638,DAL1,0001,400,EA,1.95,1,778.36,2026-06-21,SUBCON,F,N,N,Y,Y
4500000323,00010,M500088,Interface PCB B-613,MTY1,0002,3000,EA,4.67,1,14013.08,2026-06-10,CONSIGNMENT,F,N,Y,Y,Y
4500000323,00020,M500211,Label Set B-388,AUS1,QI01,20,EA,32.00,1,639.90,2026-05-18,STANDARD,,N,N,Y,Y
4500000323,00030,M500078,Microcontroller X-661,PHX1,0001,40,EA,12.05,1,482.14,2026-06-02,STANDARD,K,N,N,Y,Y
4500000323,00040,M500096,Power Board Lite-876,MTY1,0002,10,EA,10.22,1,102.19,2026-06-01,SUBCON,F,N,N,Y,Y
4500000323,00050,M500113,Mount Plate C-495,PHX1,0001,200,EA,18.71,1,3742.59,2026-05-18,SUBCON,,N,N,Y,Y
4500000323,00060,M500242,Backplane C-164,KCH1,0001,750,EA,8.22,1,6165.05,2026-06-03,CONSIGNMENT,,N,N,Y,Y
4500000324,00010,M500109,Driver IC A-809,KCH1,0001,200,EA,2.32,1,463.27,2026-05-18,CONSIGNMENT,F,N,Y,N,Y
4500000324,00020,M500041,Driver IC B-606,KCH1,0001,300,EA,1.68,1,504.59,2026-05-03,STANDARD,F,N,N,Y,Y
4500000324,00030,M500260,Backplane X-152,KCH1,0001,10,EA,1.11,1,11.06,2026-03-21,CONSIGNMENT,K,N,N,Y,Y
4500000324,00040,M500004,Power Cable Pro-326,MTY1,0002,200,M,25.77,1,5154.25,2026-03-18,CONSIGNMENT,K,N,Y,Y,Y
4500000324,00050,M500189,Connector X-203,MTY1,0001,200,EA,2.00,1,399.46,2026-03-22,CONSIGNMENT,,N,N,Y,Y
4500000325,00010,M500030,Power Board C-420,DAL1,0001,3000,EA,60.29,1,180875.25,2026-06-17,STANDARD,K,N,N,Y,N
4500000325,00020,M500042,Fan Module Pro-723,PHX1,0001,20,EA,10.03,1,200.54,2026-07-16,STANDARD,F,N,N,Y,Y
4500000325,00030,M500210,Fan Module Lite-237,DAL1,0002,200,EA,19.20,1,3839.88,2026-05-20,STANDARD,K,N,N,Y,Y
4500000325,00040,M500285,Relay Pro-957,AUS1,REC1,2000,EA,1.90,1,3794.49,2026-06-11,SUBCON,F,N,N,Y,Y
4500000326,00010,M500037,Fan Module X-271,MTY1,BLK1,40,EA,1.76,1,70.42,2026-06-07,SUBCON,F,N,N,N,Y
4500000327,00010,M500061,Mount Plate Lite-865,DAL1,0001,40,EA,5.53,1,221.27,2026-04-15,STANDARD,F,N,N,N,Y
4500000327,00020,M500274,Nut Lite-590,KCH1,0002,2000,EA,99.46,1,198918.47,2026-06-08,CONSIGNMENT,K,N,N,Y,Y
4500000327,00030,M500032,Driver IC C-116,MTY1,0001,80,EA,4.20,1,335.73,2026-04-18,SUBCON,F,N,N,Y,Y
4500000327,00040,M500126,Bolt Lite-317,MTY1,0001,150,EA,2.74,1,410.69,2026-03-24,CONSIGNMENT,K,N,N,Y,Y
4500000328,00010,M500273,Bracket A-154,DAL1,REC1,10,EA,2.00,1,20.00,2026-08-14,SUBCON,F,N,N,N,Y
4500000328,00020,M500158,Label Set B-375,KCH1,0001,50,EA,8.44,1,422.19,2026-07-25,STANDARD,F,N,N,Y,Y
4500000328,00030,M500215,Motor Assembly A-506,DAL1,0002,30,EA,4.18,1,125.31,2026-07-02,SUBCON,,N,N,Y,Y
4500000329,00010,M500010,Power Cable Pro-175,DAL1,0002,1000,EA,13.69,1,13693.83,2026-05-18,STANDARD,,N,N,Y,Y
4500000329,00020,M500088,Interface PCB B-613,DAL1,0001,20,EA,5.32,1,106.35,2026-06-27,CONSIGNMENT,K,N,N,Y,Y
4500000329,00030,M500030,Power Board C-420,MTY1,0002,500,EA,67.66,1,33829.45,2026-07-08,SUBCON,K,N,N,Y,Y
4500000329,00040,M500235,Driver IC Lite-523,AUS1,0001,30,EA,3.62,1,108.73,2026-07-07,SUBCON,F,N,N,Y,Y
4500000330,00010,M500064,Control Board Pro-941,MTY1,0001,30,EA,6.63,1,199.03,2026-06-26,STANDARD,F,N,Y,Y,Y
4500000330,00020,M500085,Power Cable Pro-678,MTY1,0002,1000,M,8.90,1,8895.19,2026-07-30,CONSIGNMENT,K,N,N,Y,Y
4500000330,00030,M500136,Relay Pro-972,DAL1,0001,10,EA,3.39,1,33.88,2026-07-23,CONSIGNMENT,F,N,N,Y,Y
4500000331,00010,M500246,Power IC A-399,PHX1,0001,60,EA,4.33,1,259.89,2026-04-12,SUBCON,F,N,N,Y,Y
4500000331,00020,M500162,Bracket A-661,DAL1,0001,500,EA,23.05,1,11526.53,2026-03-19,SUBCON,F,N,N,Y,Y
4500000331,00030,M500246,Power IC A-399,PHX1,REC1,3000,EA,2.95,1,8850.91,2026-04-17,CONSIGNMENT,K,N,N,Y,Y
4500000331,00040,M500021,Relay A-240,KCH1,0001,1000,EA,5.84,1,5843.86,2026-04-13,STANDARD,K,N,N,Y,Y
4500000331,00050,M500121,Power Cable C-148,AUS1,0001,50,EA,16.20,1,810.14,2026-03-03,STANDARD,,N,N,Y,Y
4500000332,00010,M500036,Power IC Lite-928,DAL1,REC1,1000,EA,1.19,1,1190.56,2026-05-16,STANDARD,,N,N,N,Y
4500000332,00020,M500276,Harness B-124,PHX1,REC1,40,M,7.89,1,315.50,2026-05-12,SUBCON,K,N,N,Y,Y
4500000332,00030,M500287,Connector B-646,KCH1,0001,40,EA,23.99,1,959.75,2026-06-09,SUBCON,F,N,N,Y,Y
4500000332,00040,M500046,Backplane X-452,DAL1,0001,100,EA,0.79,1,78.64,2026-05-22,STANDARD,K,N,N,Y,Y
4500000332,00050,M500060,Driver IC X-320,KCH1,REC1,1500,EA,50.76,1,76143.64,2026-06-21,CONSIGNMENT,,N,N,Y,Y
4500000332,00060,M500127,Label Set X-389,AUS1,0001,1000,EA,6.43,1,6427.22,2026-07-26,SUBCON,F,N,N,Y,Y
4500000332,00070,M500127,Label Set X-389,AUS1,0001,1000,EA,7.55,1,7550.63,2026-05-29,SUBCON,K,N,N,Y,Y
4500000333,00010,M500064,Control Board Pro-941,MTY1,0002,200,EA,8.82,1,1764.22,2026-05-12,SUBCON,K,N,N,Y,Y
4500000333,00020,M500032,Driver IC C-116,PHX1,0002,500,EA,3.54,1,1771.51,2026-04-08,CONSIGNMENT,,N,N,Y,Y
4500000334,00010,M500174,Harness B-713,KCH1,0001,250,EA,7.22,1,1805.49,2026-08-14,CONSIGNMENT,K,N,N,Y,Y
4500000335,00010,M500210,Fan Module Lite-237,DAL1,0002,250,EA,11.26,1,2814.96,2026-03-20,STANDARD,F,N,N,Y,Y
4500000335,00020,M500132,Power Cable Pro-973,DAL1,0001,1000,EA,11.27,1,11266.65,2026-04-28,CONSIGNMENT,K,N,N,N,Y
4500000336,00010,M500296,MOSFET X-181,MTY1,QI01,30,EA,1.98,1,59.51,2026-05-10,STANDARD,F,Y,N,Y,Y
4500000336,00020,M500256,Label Set A-879,MTY1,QI01,250,EA,9.05,1,2261.34,2026-07-09,CONSIGNMENT,F,N,N,Y,Y
4500000336,00030,M500102,Harness Pro-772,DAL1,0001,1000,M,159.85,1,159848.71,2026-07-25,STANDARD,K,N,N,Y,Y
4500000336,00040,M500099,MOSFET X-773,AUS1,0001,2000,EA,27.88,1,55759.16,2026-06-27,SUBCON,F,N,N,Y,Y
4500000336,00050,M500141,Bolt A-326,MTY1,0001,750,EA,38.35,1,28760.41,2026-07-27,CONSIGNMENT,,N,N,Y,Y
4500000337,00010,M500117,Label Set Pro-456,MTY1,0002,30,EA,19.50,1,584.93,2026-06-12,SUBCON,F,N,N,Y,Y
4500000338,00010,M500145,Carton B-419,KCH1,REC1,100,EA,9.53,1,953.21,2026-04-23,CONSIGNMENT,K,N,N,Y,Y
4500000339,00010,M500218,Backplane A-346,KCH1,REC1,150,EA,10.64,1,1596.45,2026-06-09,STANDARD,F,N,N,Y,Y
4500000339,00020,M500206,Pallet Kit X-901,DAL1,0002,750,EA,7.67,1,5752.31,2026-06-21,CONSIGNMENT,F,N,N,Y,Y
4500000339,00030,M500178,Pallet Kit A-215,KCH1,0001,400,EA,3.65,1,1458.31,2026-07-16,CONSIGNMENT,F,N,N,Y,Y
4500000340,00010,M500074,Switch A-667,PHX1,0001,200,EA,0.76,1,151.51,2026-04-09,SUBCON,K,Y,N,Y,Y
4500000340,00020,M500113,Mount Plate C-495,PHX1,BLK1,500,EA,19.61,1,9803.05,2026-04-06,SUBCON,,N,N,Y,Y
4500000340,00030,M500130,Switch C-701,MTY1,REC1,20,EA,3.91,1,78.18,2026-02-22,CONSIGNMENT,,N,N,Y,Y
4500000340,00040,M500206,Pallet Kit X-901,KCH1,0001,20,EA,8.74,1,174.86,2026-04-30,CONSIGNMENT,K,N,N,N,Y
4500000340,00050,M500097,Relay C-313,MTY1,0001,100,EA,2.01,1,200.89,2026-05-01,STANDARD,F,Y,Y,N,Y
4500000341,00010,M500084,Fan Module A-843,PHX1,0001,100,EA,5.49,1,548.70,2026-06-04,SUBCON,F,N,N,Y,Y
4500000341,00020,M500153,MOSFET A-325,MTY1,0001,1000,EA,3.03,1,3032.63,2026-06-24,SUBCON,F,N,N,Y,Y
4500000341,00030,M500159,Nut B-469,DAL1,0001,150,EA,1.77,1,265.89,2026-06-01,SUBCON,,N,N,Y,Y
4500000342,00010,M500186,Voltage Regulator X-813,MTY1,0001,40,EA,6.79,1,271.44,2026-06-15,CONSIGNMENT,,N,N,N,Y
4500000343,00010,M500120,Carton Lite-449,MTY1,0001,1500,EA,3.51,1,5257.65,2026-06-03,CONSIGNMENT,K,N,N,Y,Y
4500000344,00010,M500210,Fan Module Lite-237,AUS1,QI01,250,EA,16.58,1,4144.03,2026-05-26,CONSIGNMENT,,N,N,Y,Y
4500000344,00020,M500264,Microcontroller A-821,AUS1,0002,750,EA,1.84,1,1381.19,2026-06-12,CONSIGNMENT,K,N,N,Y,N
4500000344,00030,M500274,Nut Lite-590,KCH1,REC1,1500,EA,81.74,1,122608.81,2026-05-19,CONSIGNMENT,F,Y,Y,Y,N
4500000345,00010,M500116,Driver IC B-117,KCH1,QI01,750,EA,24.51,1,18386.12,2026-05-26,STANDARD,,N,N,Y,Y
4500000345,00020,M500259,Connector C-752,MTY1,0002,500,EA,15.93,1,7963.36,2026-04-19,CONSIGNMENT,,N,N,Y,Y
4500000345,00030,M500200,Control Board Pro-604,AUS1,0001,10,EA,7.77,1,77.67,2026-05-22,STANDARD,K,N,N,Y,Y
4500000345,00040,M500280,Switch B-947,KCH1,0001,150,EA,38.21,1,5731.68,2026-04-21,STANDARD,,N,N,Y,Y
4500000345,00050,M500160,Bracket C-492,MTY1,QI01,2000,EA,17.98,1,35968.31,2026-06-07,CONSIGNMENT,F,N,Y,Y,Y
4500000345,00060,M500101,Fan Module C-587,PHX1,0001,50,EA,9.55,1,477.63,2026-04-21,STANDARD,F,N,N,N,Y
4500000345,00070,M500227,RF Board A-259,KCH1,0002,50,EA,17.38,1,868.94,2026-06-24,SUBCON,K,N,Y,Y,Y
4500000346,00010,M500236,Harness Lite-177,AUS1,0001,300,M,86.76,1,26028.88,2026-05-20,CONSIGNMENT,F,N,N,Y,Y
4500000346,00020,M500089,Power Board B-803,KCH1,0001,30,EA,7.90,1,237.13,2026-05-08,CONSIGNMENT,F,N,N,Y,Y
4500000347,00010,M500050,Switch X-576,MTY1,0001,250,EA,0.84,1,209.43,2026-08-03,CONSIGNMENT,K,N,N,Y,Y
4500000347,00020,M500197,Power IC Lite-954,MTY1,0001,80,EA,31.31,1,2505.05,2026-06-04,CONSIGNMENT,K,N,N,Y,Y
4500000348,00010,M500173,Memory Chip A-208,AUS1,0001,20,EA,2.91,1,58.23,2026-06-08,SUBCON,F,N,Y,Y,Y
4500000348,00020,M500094,Sensor IC C-678,MTY1,0001,1000,EA,29.27,1,29267.59,2026-04-20,STANDARD,,N,N,Y,Y
4500000348,00030,M500185,Power Cable B-950,KCH1,0001,1000,M,6.51,1,6505.89,2026-04-26,CONSIGNMENT,K,N,N,Y,Y
4500000348,00040,M500201,Relay A-972,PHX1,0001,4000,EA,4.91,1,19630.02,2026-06-04,SUBCON,,N,N,Y,Y
4500000349,00010,M500014,Microcontroller A-362,KCH1,REC1,10,EA,5.19,1,51.86,2026-07-24,CONSIGNMENT,F,N,N,Y,Y
4500000349,00020,M500261,Standoff Pro-852,KCH1,0001,500,EA,27.77,1,13883.42,2026-07-04,SUBCON,F,N,Y,Y,Y
4500000349,00030,M500036,Power IC Lite-928,AUS1,0001,500,EA,0.93,1,467.03,2026-08-04,CONSIGNMENT,K,N,N,Y,Y
